"Id"	"Prompt"	"Wavfile"	"RecResult"	"Transcription"	"language"	"meaning"	"Trace"
"4229"	"Frag: eine S"	"user-73_2014-12-18_18-01-42_utt_112.wav"	"i am a small"	"i need small"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4232"	"Sag du möchtest nicht: diese Hosen"	"user-73_2014-12-18_18-01-42_utt_115.wav"	"i do not want this pants"	"i do not want this pants"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4237"	"Frag: Grösse 36"	"user-73_2014-12-18_18-01-42_utt_121.wav"	"i need thirty six"	"i need thirty-six"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4240"	"Frag: eine L"	"user-73_2014-12-18_18-01-42_utt_124.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4247"	"Frag: Grösse 38"	"user-73_2014-12-18_18-01-42_utt_132.wav"	"i need a thirty-eight"	"i need thirty-eight"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4251"	"Frag: eine L"	"user-73_2014-12-18_18-01-42_utt_136.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4258"	"Sag: Ich muss gehen"	"user-73_2014-12-18_18-01-42_utt_147.wav"	"i would like to go"	"i would like to go"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4272"	"Frag: Bohnen"	"user-73_2014-12-18_18-01-42_utt_165.wav"	"i would like please"	"i would like peas"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4273"	"Frag: Bohnen"	"user-73_2014-12-18_18-01-42_utt_166.wav"	"i would like please"	"i would like peas"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4279"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-73_2014-12-18_18-01-42_utt_173.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4280"	"Frag: ein Ticket zum Piccadilly Circus"	"user-73_2014-12-18_18-01-42_utt_176.wav"	"i would like a ticket to piccadilly circus"	"i would like a ticket to piccadilly*z circus"	"correct"	"correct"	"M: 2-2 H: 3-0"
"4289"	"Sag: Ich möchte vorne sitzen"	"user-73_2014-12-18_18-01-42_utt_190.wav"	"i would like to sit thanks"	"i would like to sit front"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"4321"	"Sag: Ich möchte mit Mastercard bezahlen"	"user-243_2014-06-19_07-35-54_utt_012.wav"	"i would like to pay with euro"	"i would like to pay with*z mastercard"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4345"	"Frag: Twinzimmer"	"user-246_2014-06-10_13-05-30_utt_006.wav"	"a twin room please"	"a twine room please"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"4349"	"Frag: Wo ist das Hotelrestaurant?"	"user-246_2014-06-10_13-05-30_utt_011.wav"	"where is the"	"where it is"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"4352"	"Frag: 3 Tickets nach London"	"user-246_2014-06-11_14-12-41_utt_003.wav"	"can i have three tickets to london"	"can i have three tickets à*v london"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4353"	"Frag: 3 Tickets nach London"	"user-246_2014-06-11_14-12-41_utt_004.wav"	"have three tickets to london"	"have three tickets to london"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4355"	"Sag: Ich möchte am Donnerstagabend abreisen"	"user-246_2014-06-11_14-12-41_utt_007.wav"	"i would like to leave on tuesday evening"	"i would like to leave on tuesday evening"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4356"	"Sag: Ich möchte am Donnerstagabend abreisen"	"user-246_2014-06-11_14-12-41_utt_008.wav"	"i would like to leave on tuesday evening"	"i would like to leave on tuesday evening"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4362"	"Sag: Die Hauptstadt von Österreich ist Wien"	"user-246_2014-06-11_14-12-41_utt_021.wav"	"capital of austria is medium"	"the capital of australia is vienna*z"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"4363"	"Sag: Ich habe 4 ältere Brüder"	"user-246_2014-06-11_14-12-41_utt_022.wav"	"i have four older brothers"	"i have four old brothers"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4366"	"Sag: Ich habe keine Reservation"	"user-83_2014-10-27_14-15-22_utt_002.wav"	"a please"	"i have a reservation"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4367"	"Sag: Ich habe keine Reservation"	"user-83_2014-10-27_14-15-22_utt_003.wav"	"i have a reservation"	"i have a reservation"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4368"	"Sag: Ich habe keine Reservation"	"user-83_2014-10-27_14-15-22_utt_004.wav"	"i have a reservation"	"i have a reservation"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4369"	"Sag: Ich habe keine Reservation"	"user-83_2014-10-27_14-15-22_utt_005.wav"	"i have a reservation"	"i have a reservation"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4370"	"Sag: Ich habe keine Reservation"	"user-83_2014-10-27_14-15-22_utt_006.wav"	"i have a reservation"	"i have a reservation"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4376"	"Sag: Ich habe keine Reservation"	"user-83_2014-10-27_14-15-22_utt_012.wav"	"i do not"	"do not"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4400"	"Sag: Ich möchte um 13 Uhr morgen abreisen"	"user-83_2014-10-27_14-15-22_utt_050.wav"	"i would like with a one o'clock"	"i would like to leave at one o'clock"	"correct"	"correct"	"M: 2-2 H: 3-0"
"4405"	"Frag: 4 Musical-Tickets"	"user-83_2014-10-27_14-15-22_utt_057.wav"	"i would pay with four musical tickets"	"i would be four musical tickets"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"4407"	"Frag: 4 Tickets für das Phantom der Oper"	"user-83_2014-10-27_14-15-22_utt_060.wav"	"thirty have got four tickets for the phantom of forty"	"I would four tickets for the phantom*z of open*v"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"4420"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-83_2014-11-03_18-30-17_utt_008.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4426"	"Sag: Ich habe keine Reservation"	"user-83_2014-11-03_18-41-45_utt_002.wav"	"i have a reservation"	"i have a reservation"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4438"	"Frag: 4 Musical-Tickets"	"user-83_2014-11-03_18-41-45_utt_016.wav"	"i would leave four musical tickets"	"i would please four musical tickets"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"4439"	"Frag: 4 Tickets für Sonntagabend"	"user-83_2014-11-03_18-41-45_utt_017.wav"	"four tickets for sunday night"	"four tickets for sunday"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4444"	"Sag: Ich möchte in der vierten Reihe sitzen"	"user-83_2014-11-03_18-41-45_utt_022.wav"	"i would like the sunday roast rare"	"i would sit in the fortieth lesson"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"4460"	"Sag: Mein WC ist dreckig"	"user-83_2014-11-04_17-31-15_utt_013.wav"	"my toilet is"	"my toilet is"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4465"	"Frag: Wo kann ich einen Haarföhn kaufen?"	"user-83_2014-11-04_17-31-15_utt_019.wav"	"for where i can portrayed a hairdryer"	"where i can portrayed a hairdryer"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"4466"	"Frag: Wo kann ich einen Haarföhn kaufen?"	"user-83_2014-11-04_17-31-15_utt_020.wav"	"where can portray a hairdryer"	"where i can portray a hairdryer"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"4486"	"Frag: eine L"	"user-83_2014-11-06_19-23-22_utt_024.wav"	"i am good"	"grand"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4490"	"Frag: eine Fanta"	"user-83_2014-11-06_19-23-22_utt_030.wav"	"i would like a fanta"	"i would please a fanta"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"4497"	"Frag: Himbeersorbet"	"user-83_2014-11-06_19-23-22_utt_037.wav"	"i would leave dirty for some the red"	"i would please the himbeer*v sorbet"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"4506"	"Frag: Apfelkuchen"	"user-83_2014-11-06_19-23-22_utt_049.wav"	"i want the holidays"	"i want the -xxx"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"4508"	"Frag: Ich möchte die Rechnung"	"user-83_2014-11-06_19-23-22_utt_051.wav"	"i want a steak"	"i want a stage"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"4509"	"Sag: Ich möchte mit Postkarte bezahlen"	"user-83_2014-11-06_19-23-22_utt_052.wav"	"i would like pay by post card"	"i would like payed by post card"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"4525"	"Frag: Zimmer für 7 Nächte"	"user-83_2014-11-07_18-13-18_utt_019.wav"	"i would please a room for seven nights"	"i would please a room for seven nights*z"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"4530"	"Sag: Mein WC ist dreckig"	"user-83_2014-11-07_18-13-18_utt_026.wav"	"my toilet is purple"	"my toilet is dirty*z"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4531"	"Sag: Im Zimmer hat es kein Shampoo"	"user-83_2014-11-07_18-13-18_utt_028.wav"	"hello i have no shampoo"	"in my room i have no shampoo"	"correct"	"correct"	"M: 2-2 H: 3-0"
"4537"	"Frag: Twinzimmer"	"user-86_2014-11-12_13-03-34_utt_007.wav"	"double room"	"double room"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"4566"	"Sag: Ich heisse John"	"user-86_2014-11-12_13-18-24_utt_014.wav"	"i'm"	"i do"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"4686"	"Frag: Grösse 40"	"user-88_2014-11-26_09-07-28_utt_012.wav"	"i am a forty"	"i am forty"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4732"	"Frag: eine S"	"user-88_2014-12-10_09-10-51_utt_014.wav"	"tomorrow night"	"smart"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4735"	"Sag: Ich habe keine Reservation"	"user-89_2014-11-07_12-29-49_utt_002.wav"	"does it have a reservation"	"yes i have a reservation"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"4763"	"Frag: Sandalen"	"user-89_2014-11-07_12-29-49_utt_043.wav"	"the capital"	"i need sandalette*v"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"4764"	"Frag: weisse Sandalen"	"user-89_2014-11-07_12-29-49_utt_044.wav"	"lisbon"	"i want white sandalette*v"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"4765"	"Frag: Grösse 39"	"user-89_2014-11-07_12-29-49_utt_048.wav"	"forty for lion"	"thirty-thre*a nine"	"correct"	"correct"	"M: 1-3 H: 3-0"
"4782"	"Sag: Ich habe keine Reservation"	"user-89_2014-11-20_11-33-16_utt_004.wav"	"room"	"no i don't*z"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"4784"	"Frag: Zimmer für 1 Woche"	"user-89_2014-11-20_11-33-16_utt_006.wav"	"i would a room for one week"	"i would a room for one week"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"4797"	"Frag: 3 Tickets für Donnerstagabend"	"user-89_2014-11-20_13-01-12_utt_006.wav"	"i want three tickets for tuesday row"	"i want three tickets for thursday*z night"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4798"	"Frag: 3 Tickets für Donnerstagabend"	"user-89_2014-11-20_13-01-12_utt_007.wav"	"i want three tickets for tuesday night"	"i want three tickets for tuesday night"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4871"	"Sag: Ich habe keine Reservation"	"user-95_2014-10-25_09-40-47_utt_006.wav"	"i have no reservation forty-one"	"i have no reservation fuck you"	"correct"	"correct"	"M: 1-3 H: 3-0"
"4876"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-95_2014-10-25_09-40-47_utt_012.wav"	"i would like to buy with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4877"	"Frag: Gibt es eine Hotelbar?"	"user-95_2014-10-25_09-40-47_utt_013.wav"	"where is the hotel bar"	"there is a hotel bar"	"correct"	"correct"	"M: 2-2 H: 3-0"
"4881"	"Sag: Ich habe 2 jüngere Brüder"	"user-95_2014-10-25_09-40-47_utt_019.wav"	"i have two younger brothers"	"i have two young brothers"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4885"	"Sag: Mir geht es gut"	"user-95_2014-10-25_09-40-47_utt_027.wav"	"i want a lemonade"	"i'm a*a i am great"	"correct"	"correct"	"M: 2-2 H: 3-0"
"4901"	"Frag: Wo ist der Zoo?"	"user-95_2014-10-25_09-40-47_utt_048.wav"	"who is the zoo"	"who is the zoo"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"4927"	"Frag: Gibt es einen Coiffeur?"	"user-95_2014-11-01_16-27-26_utt_028.wav"	"there is the hairdresser"	"there is a hairdresser"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"4928"	"Frag: Gibt es einen Coiffeur?"	"user-95_2014-11-01_16-27-26_utt_029.wav"	"where is the hairdresser"	"there is a hairdresser"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"4962"	"Frag: Zimmer für 5 Nächte"	"user-99_2014-11-12_16-07-04_utt_017.wav"	"a room for five"	"a room for five"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4968"	"Frag: Gibt es einen Lebensmittelladen?"	"user-99_2014-11-12_16-07-04_utt_025.wav"	"is there a grocery grocery store"	"is there groce*a grocery store"	"correct"	"correct"	"M: 1-3 H: 3-0"
"4974"	"Sag: Ich möchte mit Schweizer Franken bezahlen"	"user-99_2014-11-12_16-13-53_utt_006.wav"	"i would pay with swiss francs"	"i wanna pay with swiss francs"	"correct"	"correct"	"M: 2-2 H: 3-0"
"4992"	"Frag: Doppelzimmer"	"user-99_2014-11-20_18-26-48_utt_030.wav"	"blue boots"	"you're so stupid ggg"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5003"	"Frag: Zimmer für 1 Woche"	"user-102_2014-11-12_06-45-05_utt_003.wav"	"i would like a room for one i"	"i would like a room for one night"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5005"	"Frag: Junior Suite"	"user-102_2014-11-12_06-45-05_utt_005.wav"	"i would like a junior suite"	"i would like junior suite"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5006"	"Sag: Ich möchte mit Visa bezahlen"	"user-102_2014-11-12_06-45-05_utt_007.wav"	"i would pay with visa"	"i will pay with visa"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5013"	"Frag: 5 Tickets nach London"	"user-102_2014-11-16_09-56-32_utt_002.wav"	"five tickets double room"	"five tickets up london"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5024"	"Frag: Bohnen"	"user-102_2014-11-16_09-56-32_utt_018.wav"	"i would like some"	"i would like some be*a"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5026"	"Frag: Bohnen"	"user-102_2014-11-16_09-56-32_utt_020.wav"	"i would like some boots"	"i would like some bohnes*v"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5029"	"Frag: Wo ist die Tate Modern?"	"user-102_2014-11-16_10-02-53_utt_004.wav"	"portugal is lisbon"	"could you give me directions to tate modern"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5081"	"Frag: Zimmer für 5 Nächte"	"user-117_2014-12-12_16-14-02_utt_016.wav"	"i would like a room for five nights"	"i would like a bedroom for five nights"	"correct"	"correct"	"M: 1-3 H: 3-0"
"5083"	"Sag: Ich möchte mit Mastercard bezahlen"	"user-117_2014-12-12_16-14-02_utt_018.wav"	"i would like pay with mastercard seven pay"	"i would like pay with mastercard is that okay"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5084"	"Frag: 2 Tickets nach London"	"user-117_2014-12-12_16-14-02_utt_020.wav"	"i would like two tickets to london"	"i would like two tickets by london"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5097"	"Frag: Zimmer für 1 Woche"	"user-117_2014-12-13_12-36-24_utt_003.wav"	"i would like a room for one week please"	"i would like a bedroom for one week please"	"correct"	"correct"	"M: 2-2 H: 3-0"
"5100"	"Sag: Ich möchte mit Postkarte bezahlen"	"user-117_2014-12-13_12-36-24_utt_007.wav"	"i would like pay with post cards is okay"	"i would like pay with post card is that okay"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5111"	"Frag: Zimmer für 3 Nächte"	"user-117_2014-12-21_17-30-40_utt_003.wav"	"do you have a room for three nights"	"do you have a bedroom for three nights"	"correct"	"correct"	"M: 2-2 H: 3-0"
"5113"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-117_2014-12-21_17-30-40_utt_007.wav"	"i would like pay with the credit card is that ok"	"i would like pay with the credit card is that okay"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5123"	"Sag: Dies ist zu teuer"	"user-117_2014-12-21_17-30-40_utt_021.wav"	"how much expensive"	"it's much expensive"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5156"	"Frag: Suite"	"user-118_2014-11-28_15-40-46_utt_041.wav"	"a suite"	"a suit"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5158"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-118_2014-11-28_15-40-46_utt_044.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5164"	"Sag: Im Zimmer hat es keinen Haarföhn"	"user-118_2014-11-28_15-40-46_utt_053.wav"	"there is no hairdryer in my room"	"there is no hairdryer in my room"	"correct"	"correct"	"M: 1-3 H: 3-0"
"5179"	"Sag: Ich gehe in die Ferien"	"user-118_2014-11-28_15-40-46_utt_074.wav"	"i'm going on vacation"	"i'm going on vacation"	"correct"	"correct"	"M: 1-3 H: 3-0"
"5180"	"Sag: Ich gehe in die Ferien"	"user-118_2014-11-28_15-40-46_utt_075.wav"	"i'm going on holidays"	"i'm going on holiday"	"correct"	"correct"	"M: 1-3 H: 3-0"
"5207"	"Sag: Ich gehe in die Ferien"	"user-118_2014-11-28_15-40-46_utt_114.wav"	"i'm going on holidays"	"i'm going on holiday"	"correct"	"correct"	"M: 1-3 H: 3-0"
"5209"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-118_2014-11-28_16-13-59_utt_003.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5210"	"Sag: Ich möchte mit Euros bezahlen"	"user-118_2014-11-28_16-13-59_utt_004.wav"	"i would like to pay with euros"	"i would like to pay with euro"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5213"	"Frag: ein Ticket nach Westminster"	"user-118_2014-11-28_16-13-59_utt_011.wav"	"i want a ticket to westminster"	"i want a ticket to the westminster"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5221"	"Frag: 3 Tickets für Starlight Express"	"user-118_2014-11-28_16-13-59_utt_024.wav"	"i would like to speak three tickets for starlight express"	"i would like to see three tickets for starlight*z express"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5230"	"Frag: ein Steak"	"user-118_2014-11-28_16-13-59_utt_038.wav"	"can i have a tea"	"can i have a steak*z"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5237"	"Frag: Trifle"	"user-118_2014-11-28_16-13-59_utt_046.wav"	"i want a twin room"	"i want a trifle*z"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5238"	"Frag: Ich möchte die Rechnung"	"user-118_2014-11-28_16-13-59_utt_047.wav"	"i would like to holidays"	"i would like the invoice"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5239"	"Frag: Ich möchte die Rechnung"	"user-118_2014-11-28_16-13-59_utt_048.wav"	"i would like a twin room please"	"i would like the invoice"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5241"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-118_2014-11-28_16-13-59_utt_051.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5262"	"Frag: Welcher Bus fährt dorthin?"	"user-118_2014-11-28_16-13-59_utt_080.wav"	"which bus drives there"	"which bus is driving there"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5266"	"Frag: Welcher Bus fährt dorthin?"	"user-118_2014-11-28_16-13-59_utt_087.wav"	"which bus drives there"	"which bus is driving there"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5268"	"Sag: Ich muss gehen"	"user-118_2014-11-28_16-13-59_utt_091.wav"	"i would like a single room"	"i would like to go"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5271"	"Frag: Welcher Bus fährt dorthin?"	"user-118_2014-11-28_16-13-59_utt_096.wav"	"which bus drives there"	"which bus is driving there"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5272"	"Frag: Welcher Bus fährt dorthin?"	"user-118_2014-11-28_16-13-59_utt_097.wav"	"which bus the gym"	"which bus is driving there"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5308"	"Frag: Twinzimmer"	"user-131_2014-09-17_12-08-57_utt_005.wav"	"i want a double room"	"i want a double room"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5314"	"Frag: Gibt es einen Lebensmittelladen?"	"user-131_2014-09-17_12-08-57_utt_013.wav"	"do you have a market"	"do you have a market"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5328"	"Frag: Twinzimmer"	"user-131_2014-09-19_17-22-35_utt_020.wav"	"i want a double room"	"i want a double room"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5329"	"Frag: Twinzimmer"	"user-131_2014-09-19_17-22-35_utt_021.wav"	"i want a twin room"	"i want a double room"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5341"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-131_2014-09-19_17-22-35_utt_038.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5346"	"Frag: ein Ticket nach London"	"user-131_2014-09-19_17-22-35_utt_046.wav"	"i want i want ticket a to london"	"want i want a ticket nach*v to london"	"correct"	"correct"	"M: 2-2 H: 3-0"
"5347"	"Frag: ein Ticket nach London"	"user-131_2014-09-19_17-22-35_utt_047.wav"	"can i pay a ticket to london"	"can i take a ticket to london"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5351"	"Sag: Ich bin aus Kanada"	"user-131_2014-09-19_17-22-35_utt_051.wav"	"i'm from canada"	"i'm canada"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5353"	"Sag: Ich heisse Andrew"	"user-131_2014-09-19_17-22-35_utt_056.wav"	"my name is andy"	"my name is andre"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5359"	"Sag: Ich habe einen älteren Bruder"	"user-131_2014-09-19_17-22-35_utt_062.wav"	"i have a elliot"	"i have a a older brother"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5360"	"Sag: Ich gehe in die Ferien"	"user-131_2014-09-19_17-22-35_utt_063.wav"	"for the holidays"	"for the holidays"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5369"	"Frag: Einzelzimmer"	"user-131_2014-09-23_19-36-12_utt_003.wav"	"a junior suite"	"a single you a single room"	"correct"	"correct"	"M: 2-2 H: 3-0"
"5371"	"Sag: Ich möchte mit Visa bezahlen"	"user-131_2014-09-23_19-36-12_utt_005.wav"	"i have red i will pay with visa"	"i pla*a i'll pay with visa*z"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5372"	"Sag: Ich möchte mit Schweizer Franken bezahlen"	"user-131_2014-09-23_19-36-12_utt_006.wav"	"i would pay with swiss francs"	"then i would pay with swiss francs"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5373"	"Sag: Ich möchte mit Schweizer Franken bezahlen"	"user-131_2014-09-23_19-36-12_utt_007.wav"	"can i credit pay with swiss francs"	"can i play a pay with swiss francs"	"correct"	"correct"	"M: 2-2 H: 3-0"
"5379"	"Frag: Suite"	"user-131_2014-09-23_19-36-12_utt_016.wav"	"i would like a twin room"	"i would like a suit room"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5380"	"Sag: Ich möchte mit Postkarte bezahlen"	"user-131_2014-09-23_19-36-12_utt_017.wav"	"can i pay pay with post card"	"can i play pay with post card"	"correct"	"correct"	"M: 1-3 H: 3-0"
"5383"	"Frag: Gibt es einen Lebensmittelladen?"	"user-131_2014-09-23_19-36-12_utt_020.wav"	"is there a shop"	"is there a shop"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5389"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-131_2014-09-23_19-36-12_utt_033.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5393"	"Frag: Zimmer für 7 Nächte"	"user-131_2014-09-23_19-36-12_utt_039.wav"	"i want a room for for seven nights"	"i want a room for four ah seven nights"	"correct"	"correct"	"M: 2-2 H: 3-0"
"5395"	"Frag: Zimmer für 3 Nächte"	"user-131_2014-09-27_20-32-25_utt_003.wav"	"i would like to buy four"	"i would like to stay for three -xxx"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5406"	"Frag: Zimmer für 3 Nächte"	"user-135_2014-09-17_13-20-12_utt_022.wav"	"i want a room for three please a for three nights"	"i want a room for three days ah for three nights"	"correct"	"correct"	"M: 2-2 H: 3-0"
"5432"	"Sag: Ich heisse Brian"	"user-135_2014-09-17_13-20-12_utt_060.wav"	"my name is patrick"	"is brian"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5434"	"Sag: Ich bin aus Österreich"	"user-135_2014-09-17_13-20-12_utt_062.wav"	"i come from austria"	"i'm come from austria"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5450"	"Sag: Dies ist mein Pass"	"user-135_2014-09-17_13-20-12_utt_080.wav"	"my pass"	"my pass"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5494"	"Frag: Zimmer für 2 Nächte"	"user-158_2014-09-11_17-50-46_utt_003.wav"	"for two nights"	"for two nights"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5500"	"Frag: Gibt es einen Lebensmittelladen?"	"user-158_2014-09-11_17-50-46_utt_010.wav"	"is there a supermarket"	"give it a supermarket"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"5503"	"Frag: Zimmer für 6 Nächte"	"user-158_2014-09-11_17-50-46_utt_016.wav"	"for six pay"	"for six days"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"5504"	"Frag: Zimmer für 6 Nächte"	"user-158_2014-09-11_17-50-46_utt_017.wav"	"for six nights"	"for six nights"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"5506"	"Sag: Ich möchte um 8 Uhr morgen abreisen"	"user-158_2014-09-11_17-50-46_utt_020.wav"	"i want to pay card tomorrow at eight o'clock"	"i want to depart tomorrow at eight o'clock"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"5507"	"Frag: Zimmer für 1 Woche"	"user-158_2014-09-13_19-00-03_utt_002.wav"	"for one week"	"for one week"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
